"station_code","sample_date","sample_time","sample_id","depth_adjust","avg_time_per_rev","flow_start_meter","flow_end_meter","flow_set_time","river_left_depth","river_center_depth","river_right_depth","thalweg","cone","start_counter","counter","debris_tubs","velocity","turbidity","trap_fishing","partial_sample","sub_week","trap_start_date","trap_start_time","weather","habitat","trap_sample_type","diel","debris_type","gear_condition","baileys_efficiency"
"LCC","2021-03-30","08:32:02","089_21",27,39,511000,549387,1560,3.5,3.5999999,3.4000001,TRUE,0.5,0,6061,0.1,2.15311698717949,0.99000001,TRUE,FALSE,"A","2021-03-29","10:26:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-16","07:58:02","259_21",29,54,340000,355872,660,3.4000001,3,2.7,TRUE,1,0,5449,1.5,2.10424242424242,2.51,TRUE,FALSE,"A","2021-09-15","08:13:54","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-17","08:20:18","260_21",28,54,356000,368904,543,3.4000001,3.0999999,3,TRUE,1,0,5568,NA,2.07937384898711,1.7,TRUE,FALSE,"A","2021-09-16","07:58:02","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-18","07:40:41","261_21",28,48,369000,386785,720,3.5,3.0999999,3,TRUE,1,0,5380,2.5,2.16137152777778,2.4000001,TRUE,FALSE,"A","2021-09-17","08:20:18","partly cloudy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-19","07:58:33","262_21",28,42,387000,398444,420,3.5999999,3.5,3.2,TRUE,1,0,6075,1.5,2.38416666666667,2.1400001,TRUE,FALSE,"A","2021-09-18","07:40:41","precipitation","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-20","10:25:00","263_21",28,47,398000,405962,300,3.5,3.2,3,TRUE,1,0,6748,1.9,2.32225,3.1900001,TRUE,FALSE,"A","2021-09-19","07:58:33","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-21","07:43:33","264_21",28,46,406000,414513,325,3.4000001,3.3,3,TRUE,1,0,5411,1.8,2.29196153846154,1.64,TRUE,FALSE,"A","2021-09-20","10:25:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-22","08:09:00","265_21",29,51,414000,421983,302,3.4000001,3.3,3,TRUE,1,0,5763,1,2.31295529801324,1.88,TRUE,FALSE,"A","2021-09-21","07:43:33","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-23","08:08:48","266_21",29,58,422000,429565,300,3.4000001,3.2,3.0999999,TRUE,1,0,4950,NA,2.20645833333333,1.2,TRUE,FALSE,"A","2021-09-22","08:09:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-24","09:09:00","267_21",28,56,430000,436973,300,3.4000001,3,2.9000001,TRUE,1,0,5133,1.2,2.03379166666667,1.4299999,TRUE,FALSE,"A","2021-09-23","08:08:48","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-25","07:41:24","268_21",28,48,439000,447116,331,3.4000001,3.2,3,TRUE,1,0,5313,1,2.14546827794562,2.1700001,TRUE,FALSE,"A","2021-09-24","09:09:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-26","07:37:40","269_21",28,46,447000,454343,300,3.5,3.0999999,3,TRUE,1,0,5580,1,2.14170833333333,2.0699999,TRUE,FALSE,"A","2021-09-25","07:41:24","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-27","08:23:29","270_21",28,46,454000,462151,330,3.3,3.2,3.0999999,TRUE,1,0,5774,1,2.16125,2.77,TRUE,FALSE,"A","2021-09-26","07:37:40","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-28","08:03:33","271_21",28,46,462000,469546,300,3.4000001,3.3,3,TRUE,1,0,5332,2.2,2.20091666666667,3.72,TRUE,FALSE,"A","2021-09-27","08:23:29","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-09-30","09:36:31","273_21",28,55,477000,483897,300,3.4000001,3.0999999,2.8,TRUE,1,0,5451,1,2.011625,1.97,TRUE,FALSE,"A","2021-09-29","08:00:58","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-01-10","08:00:00","010_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,3.4400001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-01-16","08:00:00","016_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UCC","2021-01-21","07:37:22","021_21",29,19,302000,314661,315,3.5999999,3.7,3.9000001,TRUE,0.5,0,13041,0.30000001,3.51694444444444,3.9400001,TRUE,FALSE,"A","2021-01-20","07:34:49","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-01-17","08:00:00","017_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,1.87,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-01-23","08:00:00","023_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-01-24","08:00:00","024_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.0799999,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-01-27","08:00:00","027_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,12.3,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-01-28","08:00:00","028_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,15.7,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-01-30","08:00:00","030_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-01-31","08:00:00","031_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-02-01","08:00:00","032_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.6900001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-02-02","08:00:00","033_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,7.1799998,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-02-06","08:00:00","037_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-02-07","08:00:00","038_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.72,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-02-13","08:00:00","044_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-02-14","08:00:00","045_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,6.1300001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-03-13","08:00:00","072_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-03-14","08:00:00","073_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-04-03","08:00:00","093_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-04-04","08:00:00","094_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.9300001,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-04-17","08:00:00","107_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-04-18","08:00:00","108_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,2.79,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-04-24","08:00:00","114_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-04-25","08:00:00","115_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,3.53,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-01-05","12:37:00","005_21",27,35,832000,843751,489,4.5999999,4.4000001,4.4000001,TRUE,1,0,6709,3,2.10268404907975,2.45,TRUE,FALSE,"A","2021-01-04","11:42:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-01-18","13:21:31","018_21",27,50,897000,903035,300,4.1999998,4,4.0999999,TRUE,1,0,5813,0.30000001,1.76020833333333,1.6900001,TRUE,FALSE,"A","2021-01-17","10:44:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-03-23","10:14:00","082_21",27,40,169000,177623,342,4.4000001,4.3000002,4.3000002,TRUE,1,0,5440,0.2,2.20617690058479,2.79,TRUE,FALSE,"A","2021-03-22","15:07:09","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-04-07","10:57:00","097_21",27,44,238000,245171,300,4.4000001,4.4000001,4.1999998,TRUE,1,0,6701,0.2,2.09154166666667,2.8,TRUE,FALSE,"A","2021-04-06","09:05:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-10-15","11:40:50","289_20",27,47,0,8255,348,3.4000001,3.5,3.3,TRUE,1,0,8108,5.8000002,2.07561063218391,3.4400001,TRUE,FALSE,"A","2020-10-14","08:24:25","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-09-27","08:14:34","271_20",27,45,742000,759249,660,3.5,3.4000001,3.3,TRUE,1,0,6787,5,2.28679924242424,1.5599999,TRUE,FALSE,"A","2020-09-26","07:43:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-09-28","07:48:44","272_20",27,49,759000,767138,315,3.5999999,3.4000001,3.3,TRUE,1,0,5753,6,2.26055555555555,5.0300002,TRUE,FALSE,"A","2020-09-27","08:14:34","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-09-29","07:50:14","273_20",27,37,767000,778298,459,3.4000001,3.5,3,TRUE,1,0,7222,0.80000001,2.15375816993464,2.5799999,TRUE,FALSE,"A","2020-09-28","07:48:44","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-09-30","07:27:32","274_20",28,41,778000,785595,300,3.2,3.4000001,3.0999999,TRUE,1,0,5424,0.30000001,2.21520833333333,2.0699999,TRUE,FALSE,"A","2020-09-29","07:50:14","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-10","06:50:30","223_20",27,37,952000,966096,540,3.5,3.5,3.2,TRUE,1,0,7488,0.40000001,2.28,3.2,TRUE,FALSE,"A","2020-08-09","06:42:04","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-19","06:40:35","201_20",27,31,710000,725341,521,3.4000001,3.5,3.3,TRUE,1,0,8137,0.1,2.57646353166986,3.4400001,TRUE,FALSE,"A","2020-07-18","06:49:32","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-11","06:49:12","224_20",28,37,966000,973932,300,3.5999999,3.5,3.4000001,TRUE,1,0,7351,0.40000001,2.3135,2.6500001,TRUE,FALSE,"A","2020-08-10","06:50:30","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-14","06:57:25","227_20",27,39,2000,22620,810,3.5,3.4000001,3,TRUE,1,0,7207,0.69999999,2.22746913580247,2.75,TRUE,FALSE,"A","2020-08-13","06:47:38","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2021-03-21","08:00:00","080_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,4.7800002,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-03-26","08:00:00","085_21",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,0,NA,NA,NA,NA,FALSE,FALSE,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBC","2021-03-08","11:59:00","067_21",27,48,155000,161119,300,4.0999999,4.0999999,4.0999999,TRUE,0.5,0,5535,0.1,1.784125,2.4200001,TRUE,FALSE,"A","2021-03-07","12:21:00","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-17","07:17:00","199_20",27,31,689000,700841,390,3.4000001,3.5999999,3.4000001,TRUE,1,0,8495,0.69999999,2.65663461538462,2.5699999,TRUE,FALSE,"A","2020-07-16","06:43:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-07","07:34:30","189_20",28,27,583000,592392,300,3.5999999,3.4000001,3.4000001,TRUE,1,0,9282,2,2.73933333333333,3.1300001,TRUE,FALSE,"A","2020-07-06","07:11:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-11","06:52:40","193_20",27,29,628000,641432,445,3.7,3.5999999,3.2,TRUE,1,0,8621,0.60000002,2.64112359550562,1.9400001,TRUE,FALSE,"A","2020-07-10","07:19:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-09","06:58:50","191_20",27,30,602000,610685,300,3.5,3.4000001,3.2,TRUE,1,0,8849,0.60000002,2.533125,1.98,TRUE,FALSE,"A","2020-07-08","07:18:14","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-07","07:12:00","220_20",27,37,897000,904668,300,3.5999999,3.4000001,3.0999999,TRUE,1,0,7459,0.30000001,2.2365,3.8499999,TRUE,FALSE,"A","2020-08-06","06:51:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-18","06:49:32","200_20",27,33,700000,709783,343,3.4000001,3.5,3.3,TRUE,1,0,8003,0.5,2.49566326530612,1.58,TRUE,FALSE,"A","2020-07-17","07:17:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-02","06:58:28","215_20",27,38,848000,863591,600,3.4000001,3.3,3,TRUE,1,0,7310,0.2,2.2736875,1.88,TRUE,FALSE,"A","2020-08-01","06:50:06","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-25","06:52:00","207_20",27,33,769000,777265,300,3.4000001,3.4000001,3,TRUE,1,0,7909,0.5,2.41,2.52,TRUE,FALSE,"A","2020-07-25","07:00:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-06","06:51:37","219_20",27,33,888000,896407,306,3.4000001,3.4000001,3.0999999,TRUE,1,0,7433,0.89999998,2.40396241830065,3.0799999,TRUE,FALSE,"A","2020-08-05","06:56:25","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-21","06:48:11","203_20",27,32,735000,743944,305,3.5,3.5,3.4000001,TRUE,1,0,8047,0.60000002,2.56590163934426,2.1600001,TRUE,FALSE,"A","2020-07-20","06:44:44","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-26","06:55:53","208_20",27,33,777000,789946,450,3.5,3.4000001,3,TRUE,1,0,7826,0.5,2.51727777777778,2.3499999,TRUE,FALSE,"A","2020-07-25","06:52:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-16","06:43:38","198_20",27,35,680000,688162,300,3.5,3.4000001,3,TRUE,1,0,8102,0.5,2.38058333333333,1.5700001,TRUE,FALSE,"A","2020-07-15","06:50:51","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-13","06:47:38","226_20",27,36,974000,984996,420,3.5,3.3,3.0999999,TRUE,1,0,7236,0.5,2.29083333333333,2.6900001,TRUE,FALSE,"A","2020-08-12","06:52:30","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-09","06:42:04","222_20",27,38,913000,922398,360,3.5,3.2,2.9000001,TRUE,1,0,7116,0.2,2.28423611111111,4.1900001,TRUE,FALSE,"A","2020-08-08","06:51:34","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-16","09:18:42","229_20",27,39,31000,43580,500,3.5999999,3.4000001,3.0999999,TRUE,1,0,8123,1.4,2.26,2.1800001,TRUE,FALSE,"A","2020-08-15","06:54:57","overcast","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"LCC","2021-06-22","08:56:00","173_21",28,24,816000,826998,311,4.6999998,4.6999998,4.5,TRUE,0.5,0,5093,1.7,3.09429260450161,3.8699999,TRUE,TRUE,"A","2021-06-21","10:40:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-08","07:18:14","190_20",28,28,592000,601502,300,3.5999999,3.5999999,3.2,TRUE,1,0,8885,0.5,2.77141666666667,2.28,TRUE,FALSE,"A","2020-07-07","07:34:30","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-30","06:50:59","212_20",27,37,825000,832647,300,3.4000001,3.3,3.0999999,TRUE,1,0,7366,0.80000001,2.230375,2.4200001,TRUE,FALSE,"A","2020-07-29","06:48:33","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-24","07:00:01","206_20",27,35,760000,768915,328,3.4000001,3.3,3,TRUE,1,0,7749,0.5,2.37823932926829,1.66,TRUE,FALSE,"A","2020-07-23","06:47:59","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-04","06:46:54","217_20",27,38,872000,879982,300,3.4000001,3.3,2.9000001,TRUE,1,0,7604,0.40000001,2.32808333333333,3.1199999,TRUE,FALSE,"A","2020-08-03","06:47:24","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-22","06:58:46","235_20",27,37,386000,393480,300,3.5,3.4000001,3.0999999,TRUE,1,0,7558,0.5,2.18166666666667,1.84,TRUE,FALSE,"A","2020-08-21","06:50:18","foggy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-24","10:20:13","237_20",28,37,402000,409681,300,3.5,3.3,2.8,TRUE,1,0,8512,0.69999999,2.24029166666667,1.83,TRUE,FALSE,"A","2020-08-23","06:51:12","foggy","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-13","09:45:28","195_20",27,30,652000,661492,330,3.5,3.5,3.4000001,TRUE,1,0,8459,0.40000001,2.51681818181818,2.8299999,TRUE,FALSE,"A","2020-07-12","06:51:52","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-10","07:19:00","192_20",27,32,619000,628265,305,3.5,3.2,3.5999999,TRUE,1,0,8992,0.80000001,2.65799180327869,1.62,TRUE,FALSE,"A","2020-07-09","06:58:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-01","06:50:06","214_20",27,36,841000,848820,309,3.5,3.3,3,TRUE,1,0,7344,0.5,2.21440129449838,1.5700001,TRUE,FALSE,"A","2020-07-31","06:49:08","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-31","06:49:08","213_20",27,34,833000,841272,307,3.4000001,3.3,3,TRUE,1,0,7267,1.1,2.35765472312704,2.6199999,TRUE,FALSE,"A","2020-07-30","06:50:59","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-15","06:50:51","197_20",27,31,671000,679765,300,3.5999999,3.5,3.0999999,TRUE,1,0,8331,0.40000001,2.55645833333333,2.1700001,TRUE,FALSE,"A","2020-07-14","06:53:39","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-06","07:11:14","188_20",27,32,574000,582961,300,3.4000001,3.2,2.7,TRUE,1,0,7502,0.30000001,2.613625,2.6500001,TRUE,FALSE,"A","2020-07-05","11:06:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-28","06:57:26","210_20",27,33,798000,815905,634,3.5,3.3,2.9000001,TRUE,1,0,7850,0.60000002,2.47111593059937,2.96,TRUE,FALSE,"A","2020-07-27","06:46:29","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-20","06:44:44","202_20",27,35,725000,735970,390,3.4000001,3.4000001,3.3,TRUE,1,0,8088,0.5,2.46121794871795,2.1400001,TRUE,FALSE,"A","2020-07-19","06:40:35","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-27","06:49:47","240_20",27,42,426000,433580,300,3.5,3.5,3.2,TRUE,1,0,6965,0.60000002,2.21083333333333,1.8200001,TRUE,FALSE,"A","2020-08-26","06:55:42","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-14","06:53:39","196_20",28,29,662000,670915,300,3.7,3.5,3.3,TRUE,1,0,8678,0.69999999,2.60020833333333,1.54,TRUE,FALSE,"A","2020-07-13","09:45:28","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UCC","2021-01-11","10:13:48","011_21",28,20,84000,95796,301,3.5,3.7,3.9000001,TRUE,0.5,0,12267,0.2,3.42906976744186,3.98,TRUE,FALSE,"A","2021-01-10","11:08:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-12","06:52:30","225_20",27,36,136000,145507,360,3.5,3.4000001,3.2,TRUE,1,0,7255,0.80000001,2.31072916666667,1.97,TRUE,FALSE,"A","2020-08-11","06:49:12","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-23","06:51:12","236_20",27,34,394000,401990,300,3.5999999,3.4000001,3.2,TRUE,1,0,7484,0.30000001,2.33041666666667,3.4100001,TRUE,FALSE,"A","2020-08-22","06:58:46","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-23","06:47:59","205_20",27,31,752000,760740,300,3.5,3.3,3,TRUE,1,0,8043,0.30000001,2.54916666666667,1.77,TRUE,FALSE,"A","2020-07-22","06:54:34","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-27","06:46:29","209_20",27,32,790000,798775,300,3.5,3.4000001,3,TRUE,1,0,7779,0.2,2.559375,2.6400001,TRUE,FALSE,"A","2020-07-26","06:55:53","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-08","06:51:34","221_20",27,39,904000,912880,334,3.5,3.4000001,3,TRUE,1,0,6856,0.40000001,2.32634730538922,2.1800001,TRUE,FALSE,"A","2020-08-07","07:12:00","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-28","07:42:32","241_20",27,46,433000,440655,302,3.5,3.4000001,3.2,TRUE,1,0,6821,0.5,2.21792218543046,1.48,TRUE,FALSE,"A","2020-08-27","06:49:47","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-22","06:54:34","204_20",27,34,744000,752476,300,3.4000001,3.4000001,3.3,TRUE,1,0,8006,0.5,2.47216666666667,1.73,TRUE,FALSE,"A","2020-07-21","06:48:11","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-08-26","06:55:42","239_20",27,37,417000,426068,363,3.5999999,3.5,3.2,TRUE,1,0,7540,0.5,2.18581267217631,1.78,TRUE,FALSE,"A","2020-08-25","07:04:19","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
"UBC","2020-07-12","06:51:52","194_20",27,30,642000,651843,330,3.7,3.5999999,3.2,TRUE,1,0,8597,0.5,2.60988636363636,4.4899998,TRUE,FALSE,"A","2020-07-11","06:52:40","sunny","run","non-intensive","day","Aquatic Vegetation, Leaves, and Sticks","Trap is fishing normal",NA
