"release_id","date_recaptured","release_site","site","number_recaptured","median_fork_length_recaptured","fws_run","hatchery_origin"
"BAT225",2009-02-28,NA,"upper battle creek",3,52,NA,NA
"BAT225",2009-03-01,NA,"upper battle creek",4,52,NA,NA
"BAT225",2009-03-02,NA,"upper battle creek",NA,NA,NA,NA
"BAT226",2009-02-26,NA,"upper battle creek",23,38,NA,NA
"BAT226",2009-02-27,NA,"upper battle creek",0,NA,NA,NA
"BAT226",2009-02-28,NA,"upper battle creek",0,NA,NA,NA
"BAT226",2009-03-01,NA,"upper battle creek",0,NA,NA,NA
"BAT226",2009-03-02,NA,"upper battle creek",NA,NA,NA,NA
"BAT227",2009-03-08,NA,"upper battle creek",14,41,NA,NA
"BAT227",2009-03-09,NA,"upper battle creek",1,41,NA,NA
"BAT227",2009-03-10,NA,"upper battle creek",0,NA,NA,NA
"BAT227",2009-03-11,NA,"upper battle creek",0,NA,NA,NA
"BAT227",2009-03-12,NA,"upper battle creek",0,NA,NA,NA
"BAT228",2009-03-08,NA,"upper battle creek",19,56,NA,NA
"BAT228",2009-03-09,NA,"upper battle creek",1,56,NA,NA
"BAT228",2009-03-10,NA,"upper battle creek",0,NA,NA,NA
"BAT228",2009-03-11,NA,"upper battle creek",0,NA,NA,NA
"BAT228",2009-03-12,NA,"upper battle creek",0,NA,NA,NA
"BAT229",2009-03-11,NA,"upper battle creek",21,62,NA,NA
"BAT229",2009-03-12,NA,"upper battle creek",1,62,NA,NA
"BAT229",2009-03-13,NA,"upper battle creek",0,NA,NA,NA
"BAT229",2009-03-14,NA,"upper battle creek",0,NA,NA,NA
"BAT229",2009-03-15,NA,"upper battle creek",0,NA,NA,NA
"BAT230",2009-03-11,NA,"upper battle creek",8,41,NA,NA
"BAT230",2009-03-12,NA,"upper battle creek",1,41,NA,NA
"BAT230",2009-03-13,NA,"upper battle creek",0,NA,NA,NA
"BAT230",2009-03-14,NA,"upper battle creek",0,NA,NA,NA
"BAT230",2009-03-15,NA,"upper battle creek",0,NA,NA,NA
"BAT231",2009-03-11,NA,"upper battle creek",18,40,NA,NA
"BAT231",2009-03-12,NA,"upper battle creek",1,40,NA,NA
"BAT231",2009-03-13,NA,"upper battle creek",0,NA,NA,NA
"BAT231",2009-03-14,NA,"upper battle creek",0,NA,NA,NA
"BAT231",2009-03-15,NA,"upper battle creek",0,NA,NA,NA
"BAT232",2009-03-15,NA,"upper battle creek",22,58,NA,NA
"BAT232",2009-03-16,NA,"upper battle creek",1,58,NA,NA
"BAT232",2009-03-17,NA,"upper battle creek",0,NA,NA,NA
"BAT232",2009-03-18,NA,"upper battle creek",0,NA,NA,NA
"BAT232",2009-03-19,NA,"upper battle creek",0,NA,NA,NA
"BAT233",2009-03-15,NA,"upper battle creek",11,41,NA,NA
"BAT233",2009-03-16,NA,"upper battle creek",6,41,NA,NA
"BAT233",2009-03-17,NA,"upper battle creek",0,NA,NA,NA
"BAT233",2009-03-18,NA,"upper battle creek",0,NA,NA,NA
"BAT233",2009-03-19,NA,"upper battle creek",0,NA,NA,NA
"BAT234",2009-03-18,NA,"upper battle creek",23,42,NA,NA
"BAT234",2009-03-19,NA,"upper battle creek",0,NA,NA,NA
"BAT234",2009-03-20,NA,"upper battle creek",0,NA,NA,NA
"BAT234",2009-03-21,NA,"upper battle creek",0,NA,NA,NA
"BAT234",2009-03-22,NA,"upper battle creek",0,NA,NA,NA
"BAT235",2009-03-18,NA,"upper battle creek",28,62,NA,NA
"BAT235",2009-03-19,NA,"upper battle creek",0,NA,NA,NA
"BAT235",2009-03-20,NA,"upper battle creek",1,62,NA,NA
"BAT235",2009-03-21,NA,"upper battle creek",0,NA,NA,NA
"BAT235",2009-03-22,NA,"upper battle creek",0,NA,NA,NA
"BAT236",2009-03-18,NA,"upper battle creek",10,40,NA,NA
"BAT236",2009-03-19,NA,"upper battle creek",0,NA,NA,NA
"BAT236",2009-03-20,NA,"upper battle creek",0,NA,NA,NA
"BAT236",2009-03-21,NA,"upper battle creek",0,NA,NA,NA
"BAT236",2009-03-22,NA,"upper battle creek",0,NA,NA,NA
"BAT237",2009-03-22,NA,"upper battle creek",14,46,NA,NA
"BAT237",2009-03-23,NA,"upper battle creek",1,46,NA,NA
"BAT237",2009-03-24,NA,"upper battle creek",1,46,NA,NA
"BAT237",2009-03-25,NA,"upper battle creek",0,NA,NA,NA
"BAT237",2009-03-26,NA,"upper battle creek",0,NA,NA,NA
"BAT238",2009-03-22,NA,"upper battle creek",3,37,NA,NA
"BAT238",2009-03-23,NA,"upper battle creek",1,37,NA,NA
"BAT238",2009-03-24,NA,"upper battle creek",0,NA,NA,NA
"BAT238",2009-03-25,NA,"upper battle creek",0,NA,NA,NA
"BAT238",2009-03-26,NA,"upper battle creek",0,NA,NA,NA
"BAT239",2009-03-22,NA,"upper battle creek",15,64,NA,NA
"BAT239",2009-03-23,NA,"upper battle creek",5,64,NA,NA
"BAT239",2009-03-24,NA,"upper battle creek",0,NA,NA,NA
"BAT239",2009-03-25,NA,"upper battle creek",0,NA,NA,NA
"BAT239",2009-03-26,NA,"upper battle creek",0,NA,NA,NA
"BAT240",2009-03-25,NA,"upper battle creek",13,46,NA,NA
"BAT240",2009-03-26,NA,"upper battle creek",1,46,NA,NA
"BAT240",2009-03-27,NA,"upper battle creek",0,NA,NA,NA
"BAT240",2009-03-28,NA,"upper battle creek",0,NA,NA,NA
"BAT240",2009-03-29,NA,"upper battle creek",0,NA,NA,NA
"BAT241",2009-03-25,NA,"upper battle creek",23,65,NA,NA
"BAT241",2009-03-26,NA,"upper battle creek",3,65,NA,NA
"BAT241",2009-03-27,NA,"upper battle creek",0,NA,NA,NA
"BAT241",2009-03-28,NA,"upper battle creek",1,65,NA,NA
"BAT241",2009-03-29,NA,"upper battle creek",1,65,NA,NA
"BAT242",2009-03-29,NA,"upper battle creek",15,48,NA,NA
"BAT242",2009-03-30,NA,"upper battle creek",1,48,NA,NA
"BAT242",2009-03-31,NA,"upper battle creek",0,NA,NA,NA
"BAT242",2009-04-01,NA,"upper battle creek",0,NA,NA,NA
"BAT242",2009-04-02,NA,"upper battle creek",0,NA,NA,NA
"BAT243",2009-03-29,NA,"upper battle creek",27,70,NA,NA
"BAT243",2009-03-30,NA,"upper battle creek",1,70,NA,NA
"BAT243",2009-03-31,NA,"upper battle creek",1,70,NA,NA
"BAT243",2009-04-01,NA,"upper battle creek",0,NA,NA,NA
"BAT243",2009-04-02,NA,"upper battle creek",0,NA,NA,NA
"BAT244",2009-04-01,NA,"upper battle creek",10,66,NA,NA
"BAT244",2009-04-02,NA,"upper battle creek",1,66,NA,NA
"BAT244",2009-04-03,NA,"upper battle creek",0,NA,NA,NA
"BAT244",2009-04-04,NA,"upper battle creek",0,NA,NA,NA
"BAT244",2009-04-05,NA,"upper battle creek",0,NA,NA,NA
"BAT245",2009-04-01,NA,"upper battle creek",9,52,NA,NA
"BAT245",2009-04-02,NA,"upper battle creek",0,NA,NA,NA
"BAT245",2009-04-03,NA,"upper battle creek",1,52,NA,NA
"BAT245",2009-04-04,NA,"upper battle creek",0,NA,NA,NA
"BAT245",2009-04-05,NA,"upper battle creek",0,NA,NA,NA
"BAT246",2009-04-05,NA,"upper battle creek",17,53,NA,NA
"BAT246",2009-04-06,NA,"upper battle creek",1,53,NA,NA
"BAT246",2009-04-07,NA,"upper battle creek",1,53,NA,NA
"BAT246",2009-04-08,NA,"upper battle creek",0,NA,NA,NA
"BAT246",2009-04-09,NA,"upper battle creek",0,NA,NA,NA
"BAT247",2009-04-05,NA,"upper battle creek",22,68,NA,NA
"BAT247",2009-04-06,NA,"upper battle creek",2,68,NA,NA
"BAT247",2009-04-07,NA,"upper battle creek",0,NA,NA,NA
"BAT247",2009-04-08,NA,"upper battle creek",0,NA,NA,NA
"BAT247",2009-04-09,NA,"upper battle creek",0,NA,NA,NA
"BAT248",2009-04-08,NA,"upper battle creek",3,58,NA,NA
"BAT248",2009-04-09,NA,"upper battle creek",3,58,NA,NA
"BAT248",2009-04-10,NA,"upper battle creek",0,NA,NA,NA
"BAT248",2009-04-11,NA,"upper battle creek",0,NA,NA,NA
"BAT248",2009-04-12,NA,"upper battle creek",0,NA,NA,NA
"BAT249",2009-04-08,NA,"upper battle creek",12,72,NA,NA
"BAT249",2009-04-09,NA,"upper battle creek",0,NA,NA,NA
"BAT249",2009-04-10,NA,"upper battle creek",2,72,NA,NA
"BAT249",2009-04-11,NA,"upper battle creek",0,NA,NA,NA
"BAT249",2009-04-12,NA,"upper battle creek",0,NA,NA,NA
"BAT250",2010-01-06,NA,"upper battle creek",23,38,NA,NA
"BAT250",2010-01-07,NA,"upper battle creek",1,38,NA,NA
"BAT250",2010-01-08,NA,"upper battle creek",0,NA,NA,NA
"BAT250",2010-01-09,NA,"upper battle creek",0,NA,NA,NA
"BAT250",2010-01-10,NA,"upper battle creek",1,38,NA,NA
"BAT251",2010-01-06,NA,"upper battle creek",23,37,NA,NA
"BAT251",2010-01-07,NA,"upper battle creek",0,NA,NA,NA
"BAT251",2010-01-08,NA,"upper battle creek",0,NA,NA,NA
"BAT251",2010-01-09,NA,"upper battle creek",0,NA,NA,NA
"BAT251",2010-01-10,NA,"upper battle creek",0,NA,NA,NA
"BAT252",2010-01-06,NA,"upper battle creek",26,38,NA,NA
"BAT252",2010-01-07,NA,"upper battle creek",0,NA,NA,NA
"BAT252",2010-01-08,NA,"upper battle creek",0,NA,NA,NA
"BAT252",2010-01-09,NA,"upper battle creek",0,NA,NA,NA
"BAT252",2010-01-10,NA,"upper battle creek",0,NA,NA,NA
"BAT253",2010-01-13,NA,"upper battle creek",47,36,NA,NA
"BAT253",2010-01-14,NA,"upper battle creek",0,NA,NA,NA
"BAT253",2010-01-15,NA,"upper battle creek",0,NA,NA,NA
"BAT253",2010-01-16,NA,"upper battle creek",0,NA,NA,NA
"BAT253",2010-01-17,NA,"upper battle creek",0,NA,NA,NA
"BAT254",2010-01-24,NA,"upper battle creek",46,38,NA,NA
"BAT254",2010-01-25,NA,"upper battle creek",1,38,NA,NA
"BAT254",2010-01-26,NA,"upper battle creek",NA,NA,NA,NA
"BAT254",2010-01-27,NA,"upper battle creek",0,NA,NA,NA
"BAT254",2010-01-28,NA,"upper battle creek",0,NA,NA,NA
"BAT255",2010-02-03,NA,"upper battle creek",18,37,NA,NA
"BAT255",2010-02-04,NA,"upper battle creek",1,37,NA,NA
"BAT255",2010-02-05,NA,"upper battle creek",0,NA,NA,NA
"BAT255",2010-02-06,NA,"upper battle creek",0,NA,NA,NA
"BAT255",2010-02-07,NA,"upper battle creek",0,NA,NA,NA
"BAT256",2010-02-03,NA,"upper battle creek",19,37,NA,NA
"BAT256",2010-02-04,NA,"upper battle creek",2,37,NA,NA
"BAT256",2010-02-05,NA,"upper battle creek",0,NA,NA,NA
"BAT256",2010-02-06,NA,"upper battle creek",0,NA,NA,NA
"BAT256",2010-02-07,NA,"upper battle creek",0,NA,NA,NA
"BAT257",2010-02-10,NA,"upper battle creek",10,36,NA,NA
"BAT257",2010-02-11,NA,"upper battle creek",0,NA,NA,NA
"BAT257",2010-02-12,NA,"upper battle creek",0,NA,NA,NA
"BAT257",2010-02-13,NA,"upper battle creek",0,NA,NA,NA
"BAT257",2010-02-14,NA,"upper battle creek",0,NA,NA,NA
"BAT258",2010-02-10,NA,"upper battle creek",16,36,NA,NA
"BAT258",2010-02-11,NA,"upper battle creek",0,NA,NA,NA
"BAT258",2010-02-12,NA,"upper battle creek",0,NA,NA,NA
"BAT258",2010-02-13,NA,"upper battle creek",0,NA,NA,NA
"BAT258",2010-02-14,NA,"upper battle creek",0,NA,NA,NA
"BAT259",2010-02-15,NA,"upper battle creek",47,36,NA,NA
"BAT259",2010-02-16,NA,"upper battle creek",0,NA,NA,NA
"BAT259",2010-02-17,NA,"upper battle creek",0,NA,NA,NA
"BAT259",2010-02-18,NA,"upper battle creek",0,NA,NA,NA
"BAT259",2010-02-19,NA,"upper battle creek",0,NA,NA,NA
"BAT260",2010-02-15,NA,"upper battle creek",49,37,NA,NA
"BAT260",2010-02-16,NA,"upper battle creek",3,37,NA,NA
"BAT260",2010-02-17,NA,"upper battle creek",0,NA,NA,NA
"BAT260",2010-02-18,NA,"upper battle creek",0,NA,NA,NA
"BAT260",2010-02-19,NA,"upper battle creek",0,NA,NA,NA
"BAT261",2010-02-23,NA,"upper battle creek",60,36,NA,NA
"BAT261",2010-02-24,NA,"upper battle creek",4,36,NA,NA
"BAT261",2010-02-25,NA,"upper battle creek",0,NA,NA,NA
"BAT261",2010-02-26,NA,"upper battle creek",0,NA,NA,NA
"BAT261",2010-02-27,NA,"upper battle creek",0,NA,NA,NA
"BAT262",2010-02-23,NA,"upper battle creek",51,37,NA,NA
"BAT262",2010-02-24,NA,"upper battle creek",2,37,NA,NA
"BAT262",2010-02-25,NA,"upper battle creek",0,NA,NA,NA
"BAT262",2010-02-26,NA,"upper battle creek",0,NA,NA,NA
"BAT262",2010-02-27,NA,"upper battle creek",0,NA,NA,NA
"BAT263",2010-02-23,NA,"upper battle creek",52,37,NA,NA
"BAT263",2010-02-24,NA,"upper battle creek",4,37,NA,NA
"BAT263",2010-02-25,NA,"upper battle creek",0,NA,NA,NA
"BAT263",2010-02-26,NA,"upper battle creek",0,NA,NA,NA
"BAT263",2010-02-27,NA,"upper battle creek",0,NA,NA,NA
"BAT264",2011-01-13,NA,"upper battle creek",29,37,NA,NA
"BAT264",2011-01-14,NA,"upper battle creek",0,NA,NA,NA
"BAT264",2011-01-15,NA,"upper battle creek",0,NA,NA,NA
"BAT264",2011-01-16,NA,"upper battle creek",0,NA,NA,NA
"BAT264",2011-01-17,NA,"upper battle creek",0,NA,NA,NA
"BAT265",2011-01-13,NA,"upper battle creek",36,37,NA,NA
"BAT265",2011-01-14,NA,"upper battle creek",5,37,NA,NA
"BAT265",2011-01-15,NA,"upper battle creek",0,NA,NA,NA
"BAT265",2011-01-16,NA,"upper battle creek",0,NA,NA,NA
"BAT265",2011-01-17,NA,"upper battle creek",0,NA,NA,NA
"BAT266",2011-01-20,NA,"upper battle creek",15,37,NA,NA
"BAT266",2011-01-21,NA,"upper battle creek",0,NA,NA,NA
"BAT266",2011-01-22,NA,"upper battle creek",1,37,NA,NA
"BAT266",2011-01-23,NA,"upper battle creek",0,NA,NA,NA
"BAT266",2011-01-24,NA,"upper battle creek",0,NA,NA,NA
"BAT267",2011-01-20,NA,"upper battle creek",22,38,NA,NA
"BAT267",2011-01-21,NA,"upper battle creek",1,38,NA,NA
"BAT267",2011-01-22,NA,"upper battle creek",0,NA,NA,NA
"BAT267",2011-01-23,NA,"upper battle creek",0,NA,NA,NA
"BAT267",2011-01-24,NA,"upper battle creek",0,NA,NA,NA
"BAT268",2011-01-23,NA,"upper battle creek",17,38,NA,NA
"BAT268",2011-01-24,NA,"upper battle creek",5,38,NA,NA
"BAT268",2011-01-25,NA,"upper battle creek",3,38,NA,NA
"BAT268",2011-01-26,NA,"upper battle creek",0,NA,NA,NA
"BAT268",2011-01-27,NA,"upper battle creek",0,NA,NA,NA
"BAT269",2011-01-23,NA,"upper battle creek",26,39,NA,NA
"BAT269",2011-01-24,NA,"upper battle creek",0,NA,NA,NA
"BAT269",2011-01-25,NA,"upper battle creek",2,39,NA,NA
"BAT269",2011-01-26,NA,"upper battle creek",2,39,NA,NA
"BAT269",2011-01-27,NA,"upper battle creek",0,NA,NA,NA
"BAT270",2011-01-27,NA,"upper battle creek",35,40,NA,NA
"BAT270",2011-01-28,NA,"upper battle creek",1,40,NA,NA
"BAT270",2011-01-29,NA,"upper battle creek",0,NA,NA,NA
"BAT270",2011-01-30,NA,"upper battle creek",0,NA,NA,NA
"BAT270",2011-01-31,NA,"upper battle creek",0,NA,NA,NA
"BAT271",2011-01-27,NA,"upper battle creek",38,37,NA,NA
"BAT271",2011-01-28,NA,"upper battle creek",1,37,NA,NA
"BAT271",2011-01-29,NA,"upper battle creek",2,37,NA,NA
"BAT271",2011-01-30,NA,"upper battle creek",0,NA,NA,NA
"BAT271",2011-01-31,NA,"upper battle creek",0,NA,NA,NA
"BAT272",2011-01-30,NA,"upper battle creek",32,37,NA,NA
"BAT272",2011-01-31,NA,"upper battle creek",0,NA,NA,NA
"BAT272",2011-02-01,NA,"upper battle creek",2,37,NA,NA
"BAT272",2011-02-02,NA,"upper battle creek",0,NA,NA,NA
"BAT272",2011-02-03,NA,"upper battle creek",0,NA,NA,NA
"BAT273",2011-01-30,NA,"upper battle creek",44,37,NA,NA
"BAT273",2011-01-31,NA,"upper battle creek",2,37,NA,NA
"BAT273",2011-02-01,NA,"upper battle creek",2,37,NA,NA
"BAT273",2011-02-02,NA,"upper battle creek",0,NA,NA,NA
"BAT273",2011-02-03,NA,"upper battle creek",0,NA,NA,NA
"BAT274",2011-02-03,NA,"upper battle creek",20,40,NA,NA
"BAT274",2011-02-04,NA,"upper battle creek",1,40,NA,NA
"BAT274",2011-02-05,NA,"upper battle creek",1,40,NA,NA
"BAT274",2011-02-06,NA,"upper battle creek",0,NA,NA,NA
"BAT274",2011-02-07,NA,"upper battle creek",0,NA,NA,NA
"BAT275",2011-02-03,NA,"upper battle creek",49,37,NA,NA
"BAT275",2011-02-04,NA,"upper battle creek",4,37,NA,NA
"BAT275",2011-02-05,NA,"upper battle creek",2,37,NA,NA
"BAT275",2011-02-06,NA,"upper battle creek",0,NA,NA,NA
"BAT275",2011-02-07,NA,"upper battle creek",0,NA,NA,NA
"BAT276",2011-02-06,NA,"upper battle creek",21,40,NA,NA
"BAT276",2011-02-07,NA,"upper battle creek",3,40,NA,NA
"BAT276",2011-02-08,NA,"upper battle creek",2,40,NA,NA
"BAT276",2011-02-09,NA,"upper battle creek",0,NA,NA,NA
"BAT276",2011-02-10,NA,"upper battle creek",0,NA,NA,NA
"BAT277",2011-02-06,NA,"upper battle creek",36,37,NA,NA
"BAT277",2011-02-07,NA,"upper battle creek",5,37,NA,NA
"BAT277",2011-02-08,NA,"upper battle creek",2,37,NA,NA
"BAT277",2011-02-09,NA,"upper battle creek",0,NA,NA,NA
"BAT277",2011-02-10,NA,"upper battle creek",0,NA,NA,NA
"BAT278",2011-02-20,NA,"upper battle creek",17,37,NA,NA
"BAT278",2011-02-21,NA,"upper battle creek",2,37,NA,NA
"BAT278",2011-02-22,NA,"upper battle creek",1,37,NA,NA
"BAT278",2011-02-23,NA,"upper battle creek",0,NA,NA,NA
"BAT278",2011-02-24,NA,"upper battle creek",0,NA,NA,NA
"BAT279",2011-02-20,NA,"upper battle creek",26,40,NA,NA
"BAT279",2011-02-21,NA,"upper battle creek",0,NA,NA,NA
"BAT279",2011-02-22,NA,"upper battle creek",0,NA,NA,NA
"BAT279",2011-02-23,NA,"upper battle creek",0,NA,NA,NA
"BAT279",2011-02-24,NA,"upper battle creek",0,NA,NA,NA
"BAT280",2011-02-27,NA,"upper battle creek",27,37,NA,NA
"BAT280",2011-02-28,NA,"upper battle creek",0,NA,NA,NA
"BAT280",2011-03-01,NA,"upper battle creek",0,NA,NA,NA
"BAT280",2011-03-02,NA,"upper battle creek",0,NA,NA,NA
"BAT280",2011-03-03,NA,"upper battle creek",0,NA,NA,NA
"BAT281",2011-02-27,NA,"upper battle creek",43,36,NA,NA
"BAT281",2011-02-28,NA,"upper battle creek",2,36,NA,NA
"BAT281",2011-03-01,NA,"upper battle creek",0,NA,NA,NA
"BAT281",2011-03-02,NA,"upper battle creek",0,NA,NA,NA
"BAT281",2011-03-03,NA,"upper battle creek",0,NA,NA,NA
"BAT282",2011-03-06,NA,"upper battle creek",17,42,NA,NA
"BAT282",2011-03-07,NA,"upper battle creek",0,NA,NA,NA
"BAT282",2011-03-08,NA,"upper battle creek",0,NA,NA,NA
"BAT282",2011-03-09,NA,"upper battle creek",0,NA,NA,NA
"BAT282",2011-03-10,NA,"upper battle creek",0,NA,NA,NA
"BAT283",2011-03-06,NA,"upper battle creek",34,35,NA,NA
"BAT283",2011-03-07,NA,"upper battle creek",1,35,NA,NA
"BAT283",2011-03-08,NA,"upper battle creek",0,NA,NA,NA
"BAT283",2011-03-09,NA,"upper battle creek",0,NA,NA,NA
"BAT283",2011-03-10,NA,"upper battle creek",0,NA,NA,NA
"BAT284",2012-01-14,NA,"upper battle creek",18,36,NA,NA
"BAT284",2012-01-15,NA,"upper battle creek",3,36,NA,NA
"BAT284",2012-01-16,NA,"upper battle creek",1,36,NA,NA
"BAT284",2012-01-17,NA,"upper battle creek",0,NA,NA,NA
"BAT284",2012-01-18,NA,"upper battle creek",0,NA,NA,NA
"BAT285",2012-01-14,NA,"upper battle creek",13,35,NA,NA
"BAT285",2012-01-15,NA,"upper battle creek",1,35,NA,NA
"BAT285",2012-01-16,NA,"upper battle creek",0,NA,NA,NA
"BAT285",2012-01-17,NA,"upper battle creek",0,NA,NA,NA
"BAT285",2012-01-18,NA,"upper battle creek",0,NA,NA,NA
"BAT286",2012-01-14,NA,"upper battle creek",23,36,NA,NA
"BAT286",2012-01-15,NA,"upper battle creek",2,36,NA,NA
"BAT286",2012-01-16,NA,"upper battle creek",0,NA,NA,NA
"BAT286",2012-01-17,NA,"upper battle creek",0,NA,NA,NA
"BAT286",2012-01-18,NA,"upper battle creek",0,NA,NA,NA
"BAT287",2012-01-21,NA,"upper battle creek",22,36,NA,NA
"BAT287",2012-01-22,NA,"upper battle creek",0,NA,NA,NA
"BAT287",2012-01-23,NA,"upper battle creek",0,NA,NA,NA
"BAT287",2012-01-24,NA,"upper battle creek",0,NA,NA,NA
"BAT287",2012-01-25,NA,"upper battle creek",0,NA,NA,NA
"BAT288",2012-01-21,NA,"upper battle creek",15,37,NA,NA
"BAT288",2012-01-22,NA,"upper battle creek",0,NA,NA,NA
"BAT288",2012-01-23,NA,"upper battle creek",0,NA,NA,NA
"BAT288",2012-01-24,NA,"upper battle creek",0,NA,NA,NA
"BAT288",2012-01-25,NA,"upper battle creek",0,NA,NA,NA
"BAT289",2012-01-26,NA,"upper battle creek",17,36,NA,NA
"BAT289",2012-01-27,NA,"upper battle creek",0,NA,NA,NA
"BAT289",2012-01-28,NA,"upper battle creek",0,NA,NA,NA
"BAT289",2012-01-29,NA,"upper battle creek",0,NA,NA,NA
"BAT289",2012-01-30,NA,"upper battle creek",0,NA,NA,NA
"BAT290",2012-01-26,NA,"upper battle creek",17,36,NA,NA
"BAT290",2012-01-27,NA,"upper battle creek",0,NA,NA,NA
"BAT290",2012-01-28,NA,"upper battle creek",0,NA,NA,NA
"BAT290",2012-01-29,NA,"upper battle creek",0,NA,NA,NA
"BAT290",2012-01-30,NA,"upper battle creek",0,NA,NA,NA
"BAT291",2012-01-26,NA,"upper battle creek",20,37,NA,NA
"BAT291",2012-01-27,NA,"upper battle creek",3,37,NA,NA
"BAT291",2012-01-28,NA,"upper battle creek",0,NA,NA,NA
"BAT291",2012-01-29,NA,"upper battle creek",0,NA,NA,NA
"BAT291",2012-01-30,NA,"upper battle creek",0,NA,NA,NA
"BAT292",2012-01-29,NA,"upper battle creek",23,37,NA,NA
"BAT292",2012-01-30,NA,"upper battle creek",2,37,NA,NA
"BAT292",2012-01-31,NA,"upper battle creek",0,NA,NA,NA
"BAT292",2012-02-01,NA,"upper battle creek",0,NA,NA,NA
"BAT292",2012-02-02,NA,"upper battle creek",0,NA,NA,NA
"BAT293",2012-01-29,NA,"upper battle creek",23,37,NA,NA
"BAT293",2012-01-30,NA,"upper battle creek",2,37,NA,NA
"BAT293",2012-01-31,NA,"upper battle creek",0,NA,NA,NA
"BAT293",2012-02-01,NA,"upper battle creek",0,NA,NA,NA
"BAT293",2012-02-02,NA,"upper battle creek",0,NA,NA,NA
"BAT294",2012-02-02,NA,"upper battle creek",45,36,NA,NA
"BAT294",2012-02-03,NA,"upper battle creek",1,36,NA,NA
"BAT294",2012-02-04,NA,"upper battle creek",0,NA,NA,NA
"BAT294",2012-02-05,NA,"upper battle creek",0,NA,NA,NA
"BAT294",2012-02-06,NA,"upper battle creek",0,NA,NA,NA
"BAT295",2012-02-02,NA,"upper battle creek",50,36,NA,NA
"BAT295",2012-02-03,NA,"upper battle creek",2,36,NA,NA
"BAT295",2012-02-04,NA,"upper battle creek",0,NA,NA,NA
"BAT295",2012-02-05,NA,"upper battle creek",0,NA,NA,NA
"BAT295",2012-02-06,NA,"upper battle creek",0,NA,NA,NA
"BAT296",2012-02-05,NA,"upper battle creek",37,36,NA,NA
"BAT296",2012-02-06,NA,"upper battle creek",0,NA,NA,NA
"BAT296",2012-02-07,NA,"upper battle creek",0,NA,NA,NA
"BAT296",2012-02-08,NA,"upper battle creek",0,NA,NA,NA
"BAT296",2012-02-09,NA,"upper battle creek",0,NA,NA,NA
"BAT297",2012-02-05,NA,"upper battle creek",37,36,NA,NA
"BAT297",2012-02-06,NA,"upper battle creek",0,NA,NA,NA
"BAT297",2012-02-07,NA,"upper battle creek",1,36,NA,NA
"BAT297",2012-02-08,NA,"upper battle creek",0,NA,NA,NA
"BAT297",2012-02-09,NA,"upper battle creek",0,NA,NA,NA
"BAT298",2012-02-10,NA,"upper battle creek",25,37,NA,NA
"BAT298",2012-02-11,NA,"upper battle creek",1,37,NA,NA
"BAT298",2012-02-12,NA,"upper battle creek",0,NA,NA,NA
"BAT298",2012-02-13,NA,"upper battle creek",0,NA,NA,NA
"BAT298",2012-02-14,NA,"upper battle creek",0,NA,NA,NA
"BAT299",2012-02-10,NA,"upper battle creek",32,37,NA,NA
"BAT299",2012-02-11,NA,"upper battle creek",3,37,NA,NA
"BAT299",2012-02-12,NA,"upper battle creek",0,NA,NA,NA
"BAT299",2012-02-13,NA,"upper battle creek",2,37,NA,NA
"BAT299",2012-02-14,NA,"upper battle creek",0,NA,NA,NA
"BAT300",2012-02-16,NA,"upper battle creek",27,36,NA,NA
"BAT300",2012-02-17,NA,"upper battle creek",0,NA,NA,NA
"BAT300",2012-02-18,NA,"upper battle creek",0,NA,NA,NA
"BAT300",2012-02-19,NA,"upper battle creek",0,NA,NA,NA
"BAT300",2012-02-20,NA,"upper battle creek",0,NA,NA,NA
"BAT301",2012-02-16,NA,"upper battle creek",24,36,NA,NA
"BAT301",2012-02-17,NA,"upper battle creek",5,36,NA,NA
"BAT301",2012-02-18,NA,"upper battle creek",0,NA,NA,NA
"BAT301",2012-02-19,NA,"upper battle creek",0,NA,NA,NA
"BAT301",2012-02-20,NA,"upper battle creek",0,NA,NA,NA
"BAT302",2012-02-23,NA,"upper battle creek",28,35,NA,NA
"BAT302",2012-02-24,NA,"upper battle creek",5,35,NA,NA
"BAT302",2012-02-25,NA,"upper battle creek",1,35,NA,NA
"BAT302",2012-02-26,NA,"upper battle creek",0,NA,NA,NA
"BAT302",2012-02-27,NA,"upper battle creek",0,NA,NA,NA
"BAT303",2012-02-23,NA,"upper battle creek",26,36,NA,NA
"BAT303",2012-02-24,NA,"upper battle creek",10,36,NA,NA
"BAT303",2012-02-25,NA,"upper battle creek",4,36,NA,NA
"BAT303",2012-02-26,NA,"upper battle creek",0,NA,NA,NA
"BAT303",2012-02-27,NA,"upper battle creek",1,36,NA,NA
"BAT304",2012-03-01,NA,"upper battle creek",18,36,NA,NA
"BAT304",2012-03-02,NA,"upper battle creek",3,36,NA,NA
"BAT304",2012-03-03,NA,"upper battle creek",0,NA,NA,NA
"BAT304",2012-03-04,NA,"upper battle creek",0,NA,NA,NA
"BAT304",2012-03-05,NA,"upper battle creek",1,36,NA,NA
"BAT305",2012-03-01,NA,"upper battle creek",22,36,NA,NA
"BAT305",2012-03-02,NA,"upper battle creek",2,36,NA,NA
"BAT305",2012-03-03,NA,"upper battle creek",0,NA,NA,NA
"BAT305",2012-03-04,NA,"upper battle creek",0,NA,NA,NA
"BAT305",2012-03-05,NA,"upper battle creek",0,NA,NA,NA
