Date,Time,ºC,ºF
3/15/2022,22:30,12.34,54.212
3/15/2022,23:00,12.316,54.1688
3/15/2022,23:30,12.268,54.0824
3/16/2022,0:00,12.171,53.9078
3/16/2022,0:30,12.074,53.7332
3/16/2022,1:00,11.977,53.5586
3/16/2022,1:30,11.856,53.3408
3/16/2022,2:00,11.734,53.1212
3/16/2022,2:30,11.637,52.9466
3/16/2022,3:00,11.54,52.772
3/16/2022,3:30,11.443,52.5974
3/16/2022,4:00,11.37,52.466
3/16/2022,4:30,11.273,52.2914
3/16/2022,5:00,11.175,52.115
3/16/2022,5:30,11.053,51.8954
3/16/2022,6:00,10.932,51.6776
3/16/2022,6:30,10.834,51.5012
3/16/2022,7:00,10.712,51.2816
3/16/2022,7:30,10.59,51.062
3/16/2022,8:00,10.492,50.8856
3/16/2022,8:30,10.394,50.7092
3/16/2022,9:00,10.345,50.621
3/16/2022,9:30,10.345,50.621
3/16/2022,10:00,10.394,50.7092
3/16/2022,10:30,10.492,50.8856
3/16/2022,11:00,10.59,51.062
3/16/2022,11:30,10.761,51.3698
3/16/2022,12:00,10.956,51.7208
3/16/2022,12:30,11.175,52.115
3/16/2022,13:00,11.419,52.5542
3/16/2022,13:30,11.662,52.9916
3/16/2022,14:00,11.904,53.4272
3/16/2022,14:30,12.147,53.8646
3/16/2022,15:00,12.364,54.2552
3/16/2022,15:30,12.558,54.6044
3/16/2022,16:00,12.654,54.7772
3/16/2022,16:30,12.799,55.0382
3/16/2022,17:00,12.823,55.0814
3/16/2022,17:30,12.871,55.1678
3/16/2022,18:00,12.823,55.0814
3/16/2022,18:30,12.727,54.9086
3/16/2022,19:00,12.654,54.7772
3/16/2022,19:30,12.558,54.6044
3/16/2022,20:00,12.485,54.473
3/16/2022,20:30,12.389,54.3002
3/16/2022,21:00,12.292,54.1256
3/16/2022,21:30,12.243,54.0374
3/16/2022,22:00,12.171,53.9078
3/16/2022,22:30,12.147,53.8646
3/16/2022,23:00,12.05,53.69
3/16/2022,23:30,12.001,53.6018
3/17/2022,0:00,11.904,53.4272
3/17/2022,0:30,11.832,53.2976
3/17/2022,1:00,11.759,53.1662
3/17/2022,1:30,11.686,53.0348
3/17/2022,2:00,11.613,52.9034
3/17/2022,2:30,11.516,52.7288
3/17/2022,3:00,11.419,52.5542
3/17/2022,3:30,11.297,52.3346
3/17/2022,4:00,11.175,52.115
3/17/2022,4:30,11.078,51.9404
3/17/2022,5:00,10.98,51.764
3/17/2022,5:30,10.883,51.5894
3/17/2022,6:00,10.785,51.413
3/17/2022,6:30,10.687,51.2366
3/17/2022,7:00,10.59,51.062
3/17/2022,7:30,10.492,50.8856
3/17/2022,8:00,10.394,50.7092
3/17/2022,8:30,10.32,50.576
3/17/2022,9:00,10.32,50.576
3/17/2022,9:30,10.296,50.5328
3/17/2022,10:00,10.296,50.5328
3/17/2022,10:30,10.345,50.621
3/17/2022,11:00,10.516,50.9288
3/17/2022,11:30,10.687,51.2366
3/17/2022,12:00,10.883,51.5894
3/17/2022,12:30,11.053,51.8954
3/17/2022,13:00,11.224,52.2032
3/17/2022,13:30,11.419,52.5542
3/17/2022,14:00,11.613,52.9034
3/17/2022,14:30,11.832,53.2976
3/17/2022,15:00,12.001,53.6018
3/17/2022,15:30,12.316,54.1688
3/17/2022,16:00,12.437,54.3866
3/17/2022,16:30,12.606,54.6908
3/17/2022,17:00,12.727,54.9086
3/17/2022,17:30,12.775,54.995
3/17/2022,18:00,12.775,54.995
3/17/2022,18:30,12.775,54.995
3/17/2022,19:00,12.703,54.8654
3/17/2022,19:30,12.678,54.8204
3/17/2022,20:00,12.582,54.6476
3/17/2022,20:30,12.534,54.5612
3/17/2022,21:00,12.389,54.3002
3/17/2022,21:30,12.316,54.1688
3/17/2022,22:00,12.292,54.1256
3/17/2022,22:30,12.243,54.0374
3/17/2022,23:00,12.195,53.951
3/17/2022,23:30,12.147,53.8646
3/18/2022,0:00,12.098,53.7764
3/18/2022,0:30,12.05,53.69
3/18/2022,1:00,12.001,53.6018
3/18/2022,1:30,11.929,53.4722
3/18/2022,2:00,11.856,53.3408
3/18/2022,2:30,11.807,53.2526
3/18/2022,3:00,11.71,53.078
3/18/2022,3:30,11.565,52.817
3/18/2022,4:00,11.467,52.6406
3/18/2022,4:30,11.346,52.4228
3/18/2022,5:00,11.224,52.2032
3/18/2022,5:30,11.078,51.9404
3/18/2022,6:00,10.956,51.7208
3/18/2022,6:30,10.834,51.5012
3/18/2022,7:00,10.712,51.2816
3/18/2022,7:30,10.59,51.062
3/18/2022,8:00,10.492,50.8856
3/18/2022,8:30,10.443,50.7974
3/18/2022,9:00,10.394,50.7092
3/18/2022,9:30,10.418,50.7524
3/18/2022,10:00,10.467,50.8406
3/18/2022,10:30,10.59,51.062
3/18/2022,11:00,10.736,51.3248
3/18/2022,11:30,10.956,51.7208
3/18/2022,12:00,11.151,52.0718
3/18/2022,12:30,11.419,52.5542
3/18/2022,13:00,11.686,53.0348
3/18/2022,13:30,11.953,53.5154
3/18/2022,14:00,12.195,53.951
3/18/2022,14:30,12.389,54.3002
3/18/2022,15:00,12.582,54.6476
3/18/2022,15:30,12.775,54.995
3/18/2022,16:00,12.823,55.0814
3/18/2022,16:30,12.871,55.1678
3/18/2022,17:00,12.968,55.3424
3/18/2022,17:30,13.016,55.4288
3/18/2022,18:00,12.968,55.3424
3/18/2022,18:30,12.944,55.2992
3/18/2022,19:00,12.896,55.2128
3/18/2022,19:30,12.847,55.1246
3/18/2022,20:00,12.775,54.995
3/18/2022,20:30,12.727,54.9086
3/18/2022,21:00,12.654,54.7772
3/18/2022,21:30,12.654,54.7772
3/18/2022,22:00,12.63,54.734
3/18/2022,22:30,12.63,54.734
3/18/2022,23:00,12.654,54.7772
3/18/2022,23:30,12.654,54.7772
3/19/2022,0:00,12.654,54.7772
3/19/2022,0:30,12.63,54.734
3/19/2022,1:00,12.606,54.6908
3/19/2022,1:30,12.582,54.6476
3/19/2022,2:00,12.558,54.6044
3/19/2022,2:30,12.485,54.473
3/19/2022,3:00,12.461,54.4298
3/19/2022,3:30,12.364,54.2552
3/19/2022,4:00,12.316,54.1688
3/19/2022,4:30,12.219,53.9942
3/19/2022,5:00,12.098,53.7764
3/19/2022,5:30,12.05,53.69
3/19/2022,6:00,11.953,53.5154
3/19/2022,6:30,11.88,53.384
3/19/2022,7:00,11.783,53.2094
3/19/2022,7:30,11.71,53.078
3/19/2022,8:00,11.637,52.9466
3/19/2022,8:30,11.589,52.8602
3/19/2022,9:00,11.565,52.817
3/19/2022,9:30,11.565,52.817
3/19/2022,10:00,11.565,52.817
3/19/2022,10:30,11.565,52.817
3/19/2022,11:00,11.637,52.9466
3/19/2022,11:30,11.662,52.9916
3/19/2022,12:00,11.662,52.9916
3/19/2022,12:30,11.662,52.9916
3/19/2022,13:00,11.637,52.9466
3/19/2022,13:30,11.71,53.078
3/19/2022,14:00,11.807,53.2526
3/19/2022,14:30,12.001,53.6018
3/19/2022,15:00,12.268,54.0824
3/19/2022,15:30,12.485,54.473
3/19/2022,16:00,12.582,54.6476
3/19/2022,16:30,12.63,54.734
3/19/2022,17:00,12.678,54.8204
3/19/2022,17:30,12.678,54.8204
3/19/2022,18:00,12.678,54.8204
3/19/2022,18:30,12.678,54.8204
3/19/2022,19:00,12.703,54.8654
3/19/2022,19:30,12.558,54.6044
3/19/2022,20:00,12.485,54.473
3/19/2022,20:30,12.389,54.3002
3/19/2022,21:00,12.292,54.1256
3/19/2022,21:30,12.243,54.0374
3/19/2022,22:00,12.122,53.8196
3/19/2022,22:30,12.025,53.645
3/19/2022,23:00,11.953,53.5154
3/19/2022,23:30,11.832,53.2976
3/20/2022,0:00,11.734,53.1212
3/20/2022,0:30,11.637,52.9466
3/20/2022,1:00,11.565,52.817
3/20/2022,1:30,11.419,52.5542
3/20/2022,2:00,11.321,52.3778
3/20/2022,2:30,11.175,52.115
3/20/2022,3:00,11.078,51.9404
3/20/2022,3:30,10.956,51.7208
3/20/2022,4:00,10.834,51.5012
3/20/2022,4:30,10.687,51.2366
3/20/2022,5:00,10.59,51.062
3/20/2022,5:30,10.443,50.7974
3/20/2022,6:00,10.32,50.576
3/20/2022,6:30,10.198,50.3564
3/20/2022,7:00,10.075,50.135
3/20/2022,7:30,9.952,49.9136
3/20/2022,8:00,9.854,49.7372
3/20/2022,8:30,9.805,49.649
3/20/2022,9:00,9.805,49.649
3/20/2022,9:30,9.805,49.649
3/20/2022,10:00,9.854,49.7372
3/20/2022,10:30,9.952,49.9136
3/20/2022,11:00,10.1,50.18
3/20/2022,11:30,10.271,50.4878
3/20/2022,12:00,10.492,50.8856
3/20/2022,12:30,10.712,51.2816
3/20/2022,13:00,10.883,51.5894
3/20/2022,13:30,11.078,51.9404
3/20/2022,14:00,11.175,52.115
3/20/2022,14:30,11.419,52.5542
3/20/2022,15:00,11.613,52.9034
3/20/2022,15:30,11.759,53.1662
3/20/2022,16:00,11.856,53.3408
3/20/2022,16:30,11.977,53.5586
3/20/2022,17:00,12.05,53.69
3/20/2022,17:30,12.05,53.69
3/20/2022,18:00,11.977,53.5586
3/20/2022,18:30,11.953,53.5154
3/20/2022,19:00,11.88,53.384
3/20/2022,19:30,11.783,53.2094
3/20/2022,20:00,11.71,53.078
3/20/2022,20:30,11.589,52.8602
3/20/2022,21:00,11.492,52.6856
3/20/2022,21:30,11.443,52.5974
3/20/2022,22:00,11.419,52.5542
3/20/2022,22:30,11.419,52.5542
3/20/2022,23:00,11.394,52.5092
3/20/2022,23:30,11.419,52.5542
3/21/2022,0:00,11.419,52.5542
3/21/2022,0:30,11.394,52.5092
3/21/2022,1:00,11.394,52.5092
3/21/2022,1:30,11.394,52.5092
3/21/2022,2:00,11.297,52.3346
3/21/2022,2:30,11.224,52.2032
3/21/2022,3:00,11.151,52.0718
3/21/2022,3:30,11.078,51.9404
3/21/2022,4:00,10.98,51.764
3/21/2022,4:30,10.883,51.5894
3/21/2022,5:00,10.785,51.413
3/21/2022,5:30,10.687,51.2366
3/21/2022,6:00,10.59,51.062
3/21/2022,6:30,10.492,50.8856
3/21/2022,7:00,10.369,50.6642
3/21/2022,7:30,10.271,50.4878
3/21/2022,8:00,10.198,50.3564
3/21/2022,8:30,10.149,50.2682
3/21/2022,9:00,10.124,50.2232
3/21/2022,9:30,10.173,50.3114
3/21/2022,10:00,10.271,50.4878
3/21/2022,10:30,10.418,50.7524
3/21/2022,11:00,10.614,51.1052
3/21/2022,11:30,10.834,51.5012
3/21/2022,12:00,11.078,51.9404
3/21/2022,12:30,11.37,52.466
3/21/2022,13:00,11.662,52.9916
3/21/2022,13:30,11.953,53.5154
3/21/2022,14:00,12.243,54.0374
3/21/2022,14:30,12.582,54.6476
3/21/2022,15:00,12.823,55.0814
3/21/2022,15:30,13.112,55.6016
3/21/2022,16:00,13.281,55.9058
3/21/2022,16:30,13.449,56.2082
3/21/2022,17:00,13.594,56.4692
3/21/2022,17:30,13.642,56.5556
3/21/2022,18:00,13.69,56.642
3/21/2022,18:30,13.642,56.5556
3/21/2022,19:00,13.57,56.426
3/21/2022,19:30,13.546,56.3828
3/21/2022,20:00,13.449,56.2082
3/21/2022,20:30,13.425,56.165
3/21/2022,21:00,13.329,55.9922
3/21/2022,21:30,13.281,55.9058
3/21/2022,22:00,13.281,55.9058
3/21/2022,22:30,13.233,55.8194
3/21/2022,23:00,13.209,55.7762
3/21/2022,23:30,13.185,55.733
3/22/2022,0:00,13.161,55.6898
3/22/2022,0:30,13.137,55.6466
3/22/2022,1:00,13.112,55.6016
3/22/2022,1:30,13.112,55.6016
3/22/2022,2:00,13.088,55.5584
3/22/2022,2:30,13.04,55.472
3/22/2022,3:00,12.992,55.3856
3/22/2022,3:30,12.92,55.256
3/22/2022,4:00,12.847,55.1246
3/22/2022,4:30,12.775,54.995
3/22/2022,5:00,12.678,54.8204
3/22/2022,5:30,12.582,54.6476
3/22/2022,6:00,12.485,54.473
3/22/2022,6:30,12.389,54.3002
3/22/2022,7:00,12.292,54.1256
3/22/2022,7:30,12.195,53.951
3/22/2022,8:00,12.098,53.7764
3/22/2022,8:30,12.05,53.69
3/22/2022,9:00,12.025,53.645
3/22/2022,9:30,12.05,53.69
3/22/2022,10:00,12.171,53.9078
3/22/2022,10:30,12.292,54.1256
3/22/2022,11:00,12.509,54.5162
3/22/2022,11:30,12.703,54.8654
3/22/2022,12:00,12.968,55.3424
3/22/2022,12:30,13.233,55.8194
3/22/2022,13:00,13.497,56.2946
3/22/2022,13:30,13.786,56.8148
3/22/2022,14:00,14.074,57.3332
3/22/2022,14:30,14.337,57.8066
3/22/2022,15:00,14.625,58.325
3/22/2022,15:30,14.816,58.6688
3/22/2022,16:00,15.031,59.0558
3/22/2022,16:30,15.127,59.2286
3/22/2022,17:00,15.247,59.4446
3/22/2022,17:30,15.294,59.5292
3/22/2022,18:00,15.247,59.4446
3/22/2022,18:30,15.223,59.4014
3/22/2022,19:00,15.151,59.2718
3/22/2022,19:30,15.055,59.099
3/22/2022,20:00,14.984,58.9712
3/22/2022,20:30,14.912,58.8416
3/22/2022,21:00,14.792,58.6256
3/22/2022,21:30,14.745,58.541
3/22/2022,22:00,14.697,58.4546
3/22/2022,22:30,14.625,58.325
3/22/2022,23:00,14.649,58.3682
3/22/2022,23:30,14.577,58.2386
3/23/2022,0:00,14.577,58.2386
3/23/2022,0:30,14.529,58.1522
3/23/2022,1:00,14.481,58.0658
3/23/2022,1:30,14.409,57.9362
3/23/2022,2:00,14.361,57.8498
3/23/2022,2:30,14.266,57.6788
3/23/2022,3:00,14.17,57.506
3/23/2022,3:30,14.074,57.3332
3/23/2022,4:00,13.954,57.1172
3/23/2022,4:30,13.81,56.858
3/23/2022,5:00,13.69,56.642
3/23/2022,5:30,13.546,56.3828
3/23/2022,6:00,13.401,56.1218
3/23/2022,6:30,13.281,55.9058
3/23/2022,7:00,13.137,55.6466
3/23/2022,7:30,12.992,55.3856
3/23/2022,8:00,12.871,55.1678
3/23/2022,8:30,12.775,54.995
3/23/2022,9:00,12.727,54.9086
3/23/2022,9:30,12.727,54.9086
3/23/2022,10:00,12.799,55.0382
3/23/2022,10:30,12.92,55.256
3/23/2022,11:00,13.064,55.5152
3/23/2022,11:30,13.257,55.8626
3/23/2022,12:00,13.522,56.3396
3/23/2022,12:30,13.762,56.7716
3/23/2022,13:00,14.05,57.29
3/23/2022,13:30,14.29,57.722
3/23/2022,14:00,14.529,58.1522
3/23/2022,14:30,14.864,58.7552
3/23/2022,15:00,15.079,59.1422
3/23/2022,15:30,15.27,59.486
3/23/2022,16:00,15.39,59.702
3/23/2022,16:30,15.581,60.0458
3/23/2022,17:00,15.629,60.1322
3/23/2022,17:30,15.7,60.26
3/23/2022,18:00,15.7,60.26
3/23/2022,18:30,15.652,60.1736
3/23/2022,19:00,15.557,60.0026
3/23/2022,19:30,15.509,59.9162
3/23/2022,20:00,15.414,59.7452
3/23/2022,20:30,15.366,59.6588
3/23/2022,21:00,15.27,59.486
3/23/2022,21:30,15.223,59.4014
3/23/2022,22:00,15.223,59.4014
3/23/2022,22:30,15.199,59.3582
3/23/2022,23:00,15.151,59.2718
3/23/2022,23:30,15.103,59.1854
3/24/2022,0:00,15.079,59.1422
3/24/2022,0:30,15.008,59.0144
3/24/2022,1:00,14.936,58.8848
3/24/2022,1:30,14.888,58.7984
3/24/2022,2:00,14.768,58.5824
3/24/2022,2:30,14.673,58.4114
3/24/2022,3:00,14.529,58.1522
3/24/2022,3:30,14.409,57.9362
3/24/2022,4:00,14.266,57.6788
3/24/2022,4:30,14.122,57.4196
3/24/2022,5:00,13.954,57.1172
3/24/2022,5:30,13.81,56.858
3/24/2022,6:00,13.642,56.5556
3/24/2022,6:30,13.497,56.2946
3/24/2022,7:00,13.353,56.0354
3/24/2022,7:30,13.209,55.7762
3/24/2022,8:00,13.088,55.5584
3/24/2022,8:30,13.016,55.4288
3/24/2022,9:00,12.992,55.3856
3/24/2022,9:30,12.992,55.3856
3/24/2022,10:00,13.064,55.5152
3/24/2022,10:30,13.185,55.733
3/24/2022,11:00,13.377,56.0786
3/24/2022,11:30,13.594,56.4692
3/24/2022,12:00,13.834,56.9012
3/24/2022,12:30,14.002,57.2036
3/24/2022,13:00,14.218,57.5924
3/24/2022,13:30,14.529,58.1522
3/24/2022,14:00,14.697,58.4546
3/24/2022,14:30,14.912,58.8416
3/24/2022,15:00,15.079,59.1422
3/24/2022,15:30,15.199,59.3582
3/24/2022,16:00,15.294,59.5292
3/24/2022,16:30,15.366,59.6588
3/24/2022,17:00,15.438,59.7884
3/24/2022,17:30,15.485,59.873
3/24/2022,18:00,15.461,59.8298
3/24/2022,18:30,15.39,59.702
3/24/2022,19:00,15.318,59.5724
3/24/2022,19:30,15.27,59.486
3/24/2022,20:00,15.199,59.3582
3/24/2022,20:30,15.127,59.2286
3/24/2022,21:00,15.079,59.1422
3/24/2022,21:30,15.055,59.099
3/24/2022,22:00,15.055,59.099
3/24/2022,22:30,15.031,59.0558
3/24/2022,23:00,14.984,58.9712
3/24/2022,23:30,14.96,58.928
3/25/2022,0:00,14.888,58.7984
3/25/2022,0:30,14.816,58.6688
3/25/2022,1:00,14.768,58.5824
3/25/2022,1:30,14.649,58.3682
3/25/2022,2:00,14.553,58.1954
3/25/2022,2:30,14.433,57.9794
3/25/2022,3:00,14.314,57.7652
3/25/2022,3:30,14.17,57.506
3/25/2022,4:00,14.026,57.2468
3/25/2022,4:30,13.882,56.9876
3/25/2022,5:00,13.738,56.7284
3/25/2022,5:30,13.594,56.4692
3/25/2022,6:00,13.449,56.2082
3/25/2022,6:30,13.281,55.9058
3/25/2022,7:00,13.137,55.6466
3/25/2022,7:30,12.992,55.3856
3/25/2022,8:00,12.871,55.1678
3/25/2022,8:30,12.775,54.995
3/25/2022,9:00,12.727,54.9086
3/25/2022,9:30,12.727,54.9086
3/25/2022,10:00,12.823,55.0814
3/25/2022,10:30,12.92,55.256
3/25/2022,11:00,13.088,55.5584
3/25/2022,11:30,13.257,55.8626
3/25/2022,12:00,13.473,56.2514
3/25/2022,12:30,13.762,56.7716
3/25/2022,13:00,14.026,57.2468
3/25/2022,13:30,14.266,57.6788
3/25/2022,14:00,14.553,58.1954
3/25/2022,14:30,14.816,58.6688
3/25/2022,15:00,15.008,59.0144
3/25/2022,15:30,15.151,59.2718
3/25/2022,16:00,15.318,59.5724
3/25/2022,16:30,15.39,59.702
3/25/2022,17:00,15.438,59.7884
3/25/2022,17:30,15.509,59.9162
3/25/2022,18:00,15.438,59.7884
3/25/2022,18:30,15.342,59.6156
3/25/2022,19:00,15.27,59.486
3/25/2022,19:30,15.199,59.3582
3/25/2022,20:00,15.079,59.1422
3/25/2022,20:30,14.984,58.9712
3/25/2022,21:00,14.888,58.7984
3/25/2022,21:30,14.864,58.7552
3/25/2022,22:00,14.816,58.6688
3/25/2022,22:30,14.816,58.6688
3/25/2022,23:00,14.721,58.4978
3/25/2022,23:30,14.649,58.3682
3/26/2022,0:00,14.601,58.2818
3/26/2022,0:30,14.505,58.109
3/26/2022,1:00,14.409,57.9362
3/26/2022,1:30,14.314,57.7652
3/26/2022,2:00,14.194,57.5492
3/26/2022,2:30,14.074,57.3332
3/26/2022,3:00,13.906,57.0308
3/26/2022,3:30,13.762,56.7716
3/26/2022,4:00,13.594,56.4692
3/26/2022,4:30,13.425,56.165
3/26/2022,5:00,13.257,55.8626
3/26/2022,5:30,13.088,55.5584
3/26/2022,6:00,12.92,55.256
3/26/2022,6:30,12.775,54.995
3/26/2022,7:00,12.606,54.6908
3/26/2022,7:30,12.461,54.4298
3/26/2022,8:00,12.316,54.1688
3/26/2022,8:30,12.219,53.9942
3/26/2022,9:00,12.195,53.951
3/26/2022,9:30,12.195,53.951
3/26/2022,10:00,12.268,54.0824
3/26/2022,10:30,12.413,54.3434
3/26/2022,11:00,12.558,54.6044
3/26/2022,11:30,12.727,54.9086
3/26/2022,12:00,12.968,55.3424
3/26/2022,12:30,13.209,55.7762
3/26/2022,13:00,13.449,56.2082
3/26/2022,13:30,13.69,56.642
3/26/2022,14:00,13.978,57.1604
3/26/2022,14:30,14.146,57.4628
3/26/2022,15:00,14.266,57.6788
3/26/2022,15:30,14.361,57.8498
3/26/2022,16:00,14.505,58.109
3/26/2022,16:30,14.553,58.1954
3/26/2022,17:00,14.601,58.2818
3/26/2022,17:30,14.601,58.2818
3/26/2022,18:00,14.553,58.1954
3/26/2022,18:30,14.553,58.1954
3/26/2022,19:00,14.457,58.0226
3/26/2022,19:30,14.385,57.893
3/26/2022,20:00,14.314,57.7652
3/26/2022,20:30,14.242,57.6356
3/26/2022,21:00,14.194,57.5492
3/26/2022,21:30,14.218,57.5924
3/26/2022,22:00,14.17,57.506
3/26/2022,22:30,14.146,57.4628
3/26/2022,23:00,14.098,57.3764
3/26/2022,23:30,14.026,57.2468
3/27/2022,0:00,13.978,57.1604
3/27/2022,0:30,13.906,57.0308
3/27/2022,1:00,13.834,56.9012
3/27/2022,1:30,13.714,56.6852
3/27/2022,2:00,13.618,56.5124
3/27/2022,2:30,13.497,56.2946
3/27/2022,3:00,13.401,56.1218
3/27/2022,3:30,13.257,55.8626
3/27/2022,4:00,13.137,55.6466
3/27/2022,4:30,13.016,55.4288
3/27/2022,5:00,12.92,55.256
3/27/2022,5:30,12.799,55.0382
3/27/2022,6:00,12.654,54.7772
3/27/2022,6:30,12.534,54.5612
3/27/2022,7:00,12.389,54.3002
3/27/2022,7:30,12.292,54.1256
3/27/2022,8:00,12.195,53.951
3/27/2022,8:30,12.122,53.8196
3/27/2022,9:00,12.098,53.7764
3/27/2022,9:30,12.098,53.7764
3/27/2022,10:00,12.122,53.8196
3/27/2022,10:30,12.195,53.951
3/27/2022,11:00,12.34,54.212
3/27/2022,11:30,12.582,54.6476
3/27/2022,12:00,12.823,55.0814
3/27/2022,12:30,12.992,55.3856
3/27/2022,13:00,13.257,55.8626
3/27/2022,13:30,13.522,56.3396
3/27/2022,14:00,13.714,56.6852
3/27/2022,14:30,13.858,56.9444
3/27/2022,15:00,14.026,57.2468
3/27/2022,15:30,14.218,57.5924
3/27/2022,16:00,14.29,57.722
3/27/2022,16:30,14.314,57.7652
3/27/2022,17:00,14.314,57.7652
3/27/2022,17:30,14.314,57.7652
3/27/2022,18:00,14.314,57.7652
3/27/2022,18:30,14.146,57.4628
3/27/2022,19:00,14.05,57.29
3/27/2022,19:30,13.978,57.1604
3/27/2022,20:00,13.882,56.9876
3/27/2022,20:30,13.81,56.858
3/27/2022,21:00,13.738,56.7284
3/27/2022,21:30,13.738,56.7284
3/27/2022,22:00,13.714,56.6852
3/27/2022,22:30,13.714,56.6852
3/27/2022,23:00,13.69,56.642
3/27/2022,23:30,13.666,56.5988
3/28/2022,0:00,13.594,56.4692
3/28/2022,0:30,13.546,56.3828
3/28/2022,1:00,13.497,56.2946
3/28/2022,1:30,13.449,56.2082
3/28/2022,2:00,13.401,56.1218
3/28/2022,2:30,13.329,55.9922
3/28/2022,3:00,13.257,55.8626
3/28/2022,3:30,13.209,55.7762
3/28/2022,4:00,13.112,55.6016
3/28/2022,4:30,13.016,55.4288
3/28/2022,5:00,12.944,55.2992
3/28/2022,5:30,12.871,55.1678
3/28/2022,6:00,12.775,54.995
3/28/2022,6:30,12.703,54.8654
3/28/2022,7:00,12.606,54.6908
3/28/2022,7:30,12.534,54.5612
3/28/2022,8:00,12.437,54.3866
3/28/2022,8:30,12.437,54.3866
3/28/2022,9:00,12.364,54.2552
3/28/2022,9:30,12.389,54.3002
3/28/2022,10:00,12.413,54.3434
3/28/2022,10:30,12.389,54.3002
3/28/2022,11:00,12.389,54.3002
3/28/2022,11:30,12.364,54.2552
3/28/2022,12:00,12.485,54.473
3/28/2022,12:30,12.63,54.734
3/28/2022,13:00,12.775,54.995
3/28/2022,13:30,12.896,55.2128
3/28/2022,14:00,12.968,55.3424
3/28/2022,14:30,12.992,55.3856
3/28/2022,15:00,13.016,55.4288
3/28/2022,15:30,13.016,55.4288
3/28/2022,16:00,12.968,55.3424
3/28/2022,16:30,13.016,55.4288
3/28/2022,17:00,12.968,55.3424
3/28/2022,17:30,13.04,55.472
3/28/2022,18:00,13.04,55.472
3/28/2022,18:30,13.04,55.472
3/28/2022,19:00,12.968,55.3424
3/28/2022,19:30,12.992,55.3856
3/28/2022,20:00,12.847,55.1246
3/28/2022,20:30,12.799,55.0382
3/28/2022,21:00,12.678,54.8204
3/28/2022,21:30,12.63,54.734
3/28/2022,22:00,12.63,54.734
3/28/2022,22:30,12.654,54.7772
3/28/2022,23:00,12.63,54.734
3/28/2022,23:30,12.654,54.7772
3/29/2022,0:00,12.63,54.734
3/29/2022,0:30,12.534,54.5612
3/29/2022,1:00,12.485,54.473
3/29/2022,1:30,12.413,54.3434
3/29/2022,2:00,12.34,54.212
3/29/2022,2:30,12.268,54.0824
3/29/2022,3:00,12.147,53.8646
3/29/2022,3:30,12.074,53.7332
3/29/2022,4:00,11.977,53.5586
3/29/2022,4:30,11.856,53.3408
3/29/2022,5:00,11.783,53.2094
3/29/2022,5:30,11.686,53.0348
3/29/2022,6:00,11.565,52.817
3/29/2022,6:30,11.467,52.6406
3/29/2022,7:00,11.37,52.466
3/29/2022,7:30,11.297,52.3346
3/29/2022,8:00,11.248,52.2464
3/29/2022,8:30,11.2,52.16
3/29/2022,9:00,11.224,52.2032
3/29/2022,9:30,11.297,52.3346
3/29/2022,10:00,11.394,52.5092
3/29/2022,10:30,11.565,52.817
3/29/2022,11:00,11.759,53.1662
3/29/2022,11:30,11.977,53.5586
3/29/2022,12:00,12.243,54.0374
3/29/2022,12:30,12.534,54.5612
3/29/2022,13:00,12.847,55.1246
3/29/2022,13:30,13.137,55.6466
3/29/2022,14:00,13.473,56.2514
3/29/2022,14:30,13.714,56.6852
3/29/2022,15:00,13.978,57.1604
3/29/2022,15:30,14.194,57.5492
3/29/2022,16:00,14.337,57.8066
3/29/2022,16:30,14.481,58.0658
3/29/2022,17:00,14.553,58.1954
3/29/2022,17:30,14.577,58.2386
3/29/2022,18:00,14.601,58.2818
3/29/2022,18:30,14.601,58.2818
3/29/2022,19:00,14.457,58.0226
3/29/2022,19:30,14.385,57.893
3/29/2022,20:00,14.314,57.7652
3/29/2022,20:30,14.266,57.6788
3/29/2022,21:00,14.218,57.5924
3/29/2022,21:30,14.17,57.506
3/29/2022,22:00,14.098,57.3764
3/29/2022,22:30,14.074,57.3332
3/29/2022,23:00,14.05,57.29
3/29/2022,23:30,14.002,57.2036
3/30/2022,0:00,13.978,57.1604
3/30/2022,0:30,13.93,57.074
3/30/2022,1:00,13.858,56.9444
3/30/2022,1:30,13.786,56.8148
3/30/2022,2:00,13.666,56.5988
3/30/2022,2:30,13.57,56.426
3/30/2022,3:00,13.449,56.2082
3/30/2022,3:30,13.329,55.9922
3/30/2022,4:00,13.209,55.7762
3/30/2022,4:30,13.088,55.5584
3/30/2022,5:00,12.968,55.3424
3/30/2022,5:30,12.847,55.1246
3/30/2022,6:00,12.727,54.9086
3/30/2022,6:30,12.678,54.8204
3/30/2022,7:00,12.582,54.6476
3/30/2022,7:30,12.485,54.473
3/30/2022,8:00,12.437,54.3866
3/30/2022,8:30,12.413,54.3434
3/30/2022,9:00,12.389,54.3002
3/30/2022,9:30,12.437,54.3866
3/30/2022,10:00,12.509,54.5162
3/30/2022,10:30,12.461,54.4298
3/30/2022,11:00,12.461,54.4298
3/30/2022,11:30,12.509,54.5162
3/30/2022,12:00,12.678,54.8204
3/30/2022,12:30,12.896,55.2128
3/30/2022,13:00,13.04,55.472
3/30/2022,13:30,13.257,55.8626
3/30/2022,14:00,13.473,56.2514
3/30/2022,14:30,13.618,56.5124
3/30/2022,15:00,13.762,56.7716
